Unique MASCOT (mz),Difference (mz)
449.2272,0.0079713145
449.2272,0.0079614667
449.2272,0.0079315999
449.2272,0.007888848
449.2272,0.0078359687
449.2272,0.0078137101
449.2272,0.0077839949
449.2272,0.0077816349
449.2272,0.0077600087
449.2272,0.00775195
449.2272,0.0077176171
449.2272,0.0076962235
449.2272,0.0076802351
449.2272,0.0076370929
449.2272,0.0076256825
449.2272,0.0076062378
449.2272,0.0074911817
449.2272,0.0074743758
449.2272,0.0074513183
449.2272,0.0074505001
449.2272,0.0073466423
449.2272,0.0073315836
449.2272,0.007306985
449.2272,0.0072759661
449.2272,0.0072578191
449.2272,0.0072251697
449.2272,0.0072167765
449.2272,0.0072063049
449.2272,0.0072031354
449.2272,0.0071749445
449.2272,0.0071661337
449.2272,0.0071461527
449.2272,0.0071315011
449.2272,0.0071002235
449.2272,0.0070955395
449.2272,0.0070087018
449.2272,0.0069914829
449.2272,0.0069766069
449.2272,0.0069658716
449.2272,0.0069173747
449.2272,0.0069163971
449.2272,0.0068849234
449.2272,0.0068830252
449.2272,0.0068628107
449.2272,0.0068547365
449.2272,0.0067883965
449.2272,0.0067791104
449.2272,0.006732312
449.2272,0.0067263947
449.2272,0.006725362
449.2272,0.006665236
449.2272,0.0066624718
449.2272,0.0066579196
449.2272,0.0066357768
449.2272,0.0066061394
449.2272,0.0066036177
449.2272,0.0065763478
449.2272,0.0065755065
449.2272,0.0065693542
449.2272,0.0065260085
449.2272,0.0065087368
449.2272,0.0064566944
449.2272,0.0064403997
449.2272,0.0064380358
449.2272,0.0064141296
449.2272,0.0063881605
449.2272,0.0063649267
449.2272,0.0063084954
449.2272,0.0062632191
449.2272,0.0062447394
449.2272,0.0062429919
449.2272,0.0062318779
449.2272,0.0061691047
449.2272,0.0061630817
449.2272,0.0061369172
449.2272,0.0061265083
449.2272,0.0060945641
449.2272,0.0060902276
449.2272,0.006087582
449.2272,0.0060662943
449.2272,0.0060491865
449.2272,0.0060211662
449.2272,0.0060115805
449.2272,0.0060087579
449.2272,0.0059861277
449.2272,0.0059703244
449.2272,0.0059677517
449.2272,0.0059628434
449.2272,0.0059478849
449.2272,0.0059400865
449.2272,0.0059391454
449.2272,0.0059295718
449.2272,0.005905358
449.2272,0.0059051098
449.2272,0.0058965827
449.2272,0.0058922273
449.2272,0.0058892166
449.2272,0.0058878365
449.2272,0.0058784693
449.2272,0.0058769138
449.2272,0.0058555615
449.2272,0.0058540472
449.2272,0.0058472096
449.2272,0.0058405173
449.2272,0.0058266149
449.2272,0.0058167355
449.2272,0.0058165965
449.2272,0.0057985842
449.2272,0.0057924055
449.2272,0.005782542
449.2272,0.0057732443
449.2272,0.0057714204
449.2272,0.0057668469
449.2272,0.0057658337
449.2272,0.0057617689
449.2272,0.005759325
449.2272,0.0057554261
449.2272,0.0057331093
449.2272,0.0057308716
449.2272,0.0057048619
449.2272,0.0056858025
449.2272,0.0056854576
449.2272,0.0056851712
449.2272,0.0056770519
449.2272,0.0056599526
449.2272,0.0056497214
449.2272,0.0056383067
449.2272,0.0056269295
449.2272,0.0056163051
449.2272,0.0055902384
449.2272,0.0055567819
449.2272,0.0055567554
449.2272,0.0055379667
449.2272,0.0055366154
449.2272,0.0055169564
449.2272,0.0055070826
449.2272,0.0055024425
449.2272,0.005484677
449.2272,0.0054802391
449.2272,0.0054752142
449.2272,0.0054641649
449.2272,0.0054623285
449.2272,0.005450674
449.2272,0.0054474757
449.2272,0.005435446
449.2272,0.0054209106
449.2272,0.0054152634
449.2272,0.0054085213
449.2272,0.005404873
449.2272,0.0054007262
449.2272,0.0053773111
449.2272,0.0053699526
449.2272,0.0053607106
449.2272,0.0053483859
449.2272,0.0053340678
449.2272,0.0052243182
449.2272,0.0052135895
449.2272,0.0052061707
449.2272,0.0051978466
449.2272,0.005195246
449.2272,0.0051949935
449.2272,0.0051948975
449.2272,0.0051502818
449.2272,0.0051482384
449.2272,0.0051424253
449.2272,0.0051299097
449.2272,0.0051251922
449.2272,0.0051159016
449.2272,0.0051144585
449.2272,0.0051046232
449.2272,0.0050918758
449.2272,0.0050894198
449.2272,0.0050769354
449.2272,0.0050727073
449.2272,0.0050702644
449.2272,0.005067033
449.2272,0.0050601163
449.2272,0.0050564594
449.2272,0.0050549629
449.2272,0.0050438585
449.2272,0.0050376206
449.2272,0.0050237433
449.2272,0.0050079947
449.2272,0.0049952316
449.2272,0.0049817449
449.2272,0.0049681819
449.2272,0.0049639611
449.2272,0.0049491194
449.2272,0.0049376361
449.2272,0.0049361089
449.2272,0.0049278569
449.2272,0.0049273162
449.2272,0.0049151245
449.2272,0.0048914522
449.2272,0.0048723102
449.2272,0.0048522823
449.2272,0.0048467779
449.2272,0.004831576
449.2272,0.0048128392
449.2272,0.004800158
449.2272,0.004784661
449.2272,0.0047826417
449.2272,0.004772706
449.2272,0.0047566449
449.2272,0.0047447387
449.2272,0.0047234288
449.2272,0.0046608139
449.2272,0.0046400283
449.2272,0.0046065422
449.2272,0.0046009547
449.2272,0.0045738873
449.2272,0.0045511893
449.2272,0.0045468173
449.2272,0.0045441338
449.2272,0.0045432826
449.2272,0.0045429565
449.2272,0.0045082851
449.2272,0.0045072368
449.2272,0.0044449298
449.2272,0.0044084824
449.2272,0.0044078237
449.2272,0.004396812
449.2272,0.0043765748
449.2272,0.0043610847
449.2272,0.0043166578
449.2272,0.004274093
449.2272,0.0042464722
449.2272,0.0042274608
449.2272,0.0042043764
449.2272,0.0041846446
449.2272,0.0041692112
449.2272,0.0041494377
449.2272,0.0041405364
449.2272,0.0041344647
449.2272,0.0041198855
449.2272,0.0040271668
449.2272,0.0039864436
449.2272,0.0039769796
449.2272,0.003971804
449.2272,0.0039691241
449.2272,0.0039412582
449.2272,0.0039316436
449.2272,0.0039089726
449.2272,0.0038787358
449.2272,0.0038688159
449.2272,0.003858856
449.2272,0.003843823
449.2272,0.0038196917
449.2272,0.0037878465
449.2272,0.0037574418
449.2272,0.0037525738
449.2272,0.0036890721
449.2272,0.0036811617
449.2272,0.0036674547
449.2272,0.0036464883
449.2272,0.0036078448
449.2272,0.0036018832
449.2272,0.0035790034
449.2272,0.003575087
449.2272,0.0035702063
449.2272,0.0035668675
449.2272,0.0035465041
449.2272,0.0035446018
449.2272,0.0035407241
449.2272,0.003537246
449.2272,0.0035247644
449.2272,0.0035195203
449.2272,0.003489639
449.2272,0.0034849
449.2272,0.0034656004
449.2272,0.003459955
449.2272,0.0034374466
449.2272,0.0034296653
449.2272,0.003422458
449.2272,0.0034109315
449.2272,0.0034006967
449.2272,0.0033734691
449.2272,0.0033661455
449.2272,0.0033497973
449.2272,0.0033384875
449.2272,0.0033359397
449.2272,0.0033149475
449.2272,0.0033086057
449.2272,0.0032702827
449.2272,0.0032625001
449.2272,0.0031883272
449.2272,0.0031790704
449.2272,0.0031756462
449.2272,0.0031754631
449.2272,0.0031609001
449.2272,0.0031398156
449.2272,0.0031309062
449.2272,0.003121627
449.2272,0.0031024038
449.2272,0.0030637968
449.2272,0.0030627634
449.2272,0.003024962
449.2272,0.0030045295
449.2272,0.0029491558
449.2272,0.0029480533
449.2272,0.0029446234
449.2272,0.0029382686
449.2272,0.0029346999
449.2272,0.0029345331
449.2272,0.0029003908
449.2272,0.0028411583
449.2272,0.0028369581
449.2272,0.0028287326
449.2272,0.0027691594
449.2272,0.0027671372
449.2272,0.0027501486
449.2272,0.0027390108
449.2272,0.0027183679
449.2272,0.0027154587
449.2272,0.0026819322
449.2272,0.002675275
449.2272,0.0026719762
449.2272,0.0026666023
449.2272,0.0026396936
449.2272,0.0026328089
449.2272,0.0026156941
449.2272,0.0026145292
449.2272,0.0026119116
449.2272,0.0026045565
449.2272,0.0026002723
449.2272,0.0025638363
449.2272,0.0025535833
449.2272,0.0025242713
449.2272,0.002513986
449.2272,0.0025048531
449.2272,0.0024992509
449.2272,0.0024733475
449.2272,0.002438422
449.2272,0.0024308671
449.2272,0.0024094762
449.2272,0.0023963444
449.2272,0.0023799593
449.2272,0.002364633
449.2272,0.0023477834
449.2272,0.0022778997
449.2272,0.0022711084
449.2272,0.0022585172
449.2272,0.0022410133
449.2272,0.0022390247
449.2272,0.0021723136
449.2272,0.0021436243
449.2272,0.0021350094
449.2272,0.0021284892
449.2272,0.0021147068
449.2272,0.0020574011
449.2272,0.0020516201
449.2272,0.0020419018
449.2272,0.0020417434
449.2272,0.0020319425
449.2272,0.0020258841
449.2272,0.0020099832
449.2272,0.0019886978
449.2272,0.0019594669
449.2272,0.0019127842
449.2272,0.0019088121
449.2272,0.0019047142
449.2272,0.0018536916
449.2272,0.001817351
449.2272,0.001814978
449.2272,0.0017855982
449.2272,0.0017726885
449.2272,0.0017598786
449.2272,0.0017243127
449.2272,0.0017140764
449.2272,0.0017023253
449.2272,0.0017001953
449.2272,0.0016856382
449.2272,0.0016607986
449.2272,0.0016604482
449.2272,0.0016529188
449.2272,0.0016450485
449.2272,0.0016345027
449.2272,0.0016072998
449.2272,0.0015986865
449.2272,0.0015859446
449.2272,0.0015856978
449.2272,0.0015818842
449.2272,0.0015668807
449.2272,0.001550895
449.2272,0.0015147404
449.2272,0.0014962664
449.2272,0.0014796255
449.2272,0.0014209431
449.2272,0.001393604
449.2272,0.0013882521
449.2272,0.0013674048
449.2272,0.0013539628
449.2272,0.0013300612
449.2272,0.0013160768
449.2272,0.0012732262
449.2272,0.0012700888
449.2272,0.0012415059
449.2272,0.0012386803
449.2272,0.0011945079
449.2272,0.0011721427
449.2272,0.0011476812
449.2272,0.001132819
449.2272,0.0011104812
449.2272,0.0010795618
449.2272,0.0010689115
449.2272,0.0010237933
449.2272,0.001020056
449.2272,0.00097976563
449.2272,0.00095544767
449.2272,0.00093682819
449.2272,0.00088912107
449.2272,0.00087074733
449.2272,0.00086292544
449.2272,0.0008439382
449.2272,0.00084132854
449.2272,0.00081597529
449.2272,0.00079235064
449.2272,0.00079000486
449.2272,0.00075045299
449.2272,0.00072578367
449.2272,0.00068803529
449.2272,0.00064688847
449.2272,0.00061831487
449.2272,0.00058846312
449.2272,0.00058832126
449.2272,0.00056402001
449.2272,0.00055797154
449.2272,0.00051527187
449.2272,0.00050583263
449.2272,0.00038902283
449.2272,0.00038877957
449.2272,0.00036373896
449.2272,0.00034465135
449.2272,0.00033406534
449.2272,0.00029393985
449.2272,0.0002809025
449.2272,0.00026561533
449.2272,0.00022672952
449.2272,0.0001965579
449.2272,0.00015447405
449.2272,0.00015164905
449.2272,0.00015032877
449.2272,0.00014046521
449.2272,0.00011265048
449.2272,0.00011145764
449.2272,9.6077658e-05
449.2272,1.926198e-05
449.2272,-2.6237559e-05
449.2272,-5.161466e-05
449.2272,-0.00011404549
449.2272,-0.00016158416
449.2272,-0.00016575824
449.2272,-0.00017864843
449.2272,-0.00018616705
449.2272,-0.00028496019
449.2272,-0.0003026787
449.2272,-0.00035582249
449.2272,-0.00037736623
449.2272,-0.00038607186
449.2272,-0.00044426153
449.2272,-0.00045477436
449.2272,-0.00049787795
449.2272,-0.00054989131
449.2272,-0.00056787486
449.2272,-0.0006121547
449.2272,-0.00061365278
449.2272,-0.00065141566
449.2272,-0.00068417015
449.2272,-0.00071095295
449.2272,-0.00080374708
449.2272,-0.00085857754
449.2272,-0.00086988443
449.2272,-0.00091766633
449.2272,-0.00092122489
449.2272,-0.00093641931
449.2272,-0.0010452899
449.2272,-0.0010639945
449.2272,-0.001122
449.2272,-0.0013405932
449.2272,-0.0014049985
449.2272,-0.0014092048
449.2272,-0.0014148273
449.2272,-0.0014718385
449.2272,-0.0014913244
449.2272,-0.0016450248
449.2272,-0.0018987576
449.2272,-0.0019925547
449.2272,-0.0020843829
449.2272,-0.0020849861
449.2272,-0.0022335192
449.2272,-0.0022803281
449.2272,-0.0022887812
449.2272,-0.002410486
449.2272,-0.0025458485
449.2272,-0.0026063019
449.2272,-0.00279061
449.2272,-0.0028096472
449.2272,-0.0028986196
449.2272,-0.0029523682
449.2272,-0.0029830451
449.2272,-0.0030275712
449.2272,-0.0030826801
449.2272,-0.0031786239
449.2272,-0.0033016693
449.2272,-0.0033193531
449.2272,-0.0033419204
449.2272,-0.003444499
449.2272,-0.0035118498
449.2272,-0.0035139415
449.2272,-0.0036233354
449.2272,-0.0036439569
449.2272,-0.003822429
449.2272,-0.0038283095
449.2272,-0.0039336787
449.2272,-0.0039983348
449.2272,-0.0040412705
449.2272,-0.0040670167
449.2272,-0.0045954976
449.2272,-0.004629106
449.2272,-0.0047348133
449.2272,-0.0049946622
449.2272,-0.0050239725
449.2272,-0.0050989771
449.2272,-0.0051014046
449.2272,-0.0052072956
449.2272,-0.0054196669
449.2272,-0.0054803735
449.2272,-0.0058563143
449.2272,-0.0059137043
449.2272,-0.00594437
449.2272,-0.0059554006
449.2272,-0.0060127022
449.2272,-0.0060345373
449.2272,-0.0061092402
449.2272,-0.006166669
449.2272,-0.0061668687
449.2272,-0.0062795808
449.2272,-0.0064535828
449.2272,-0.0064892878
449.2272,-0.0065206041
449.2272,-0.0066601687
449.2272,-0.0066792854
449.2272,-0.0067082719
449.2272,-0.0067182639
449.2272,-0.0068949253
449.2272,-0.0069321651
449.2272,-0.0069906083
449.2272,-0.007255154
449.2272,-0.0074163241
449.2272,-0.0074639425
449.2272,-0.0074885105
449.2272,-0.0074942455
449.2272,-0.0075265133
449.2272,-0.0075547376
449.2272,-0.0078600005
449.2272,-0.0079248548
449.2272,-0.0079789029
449.2272,-0.0081165162
449.2272,-0.0081851278
449.2272,-0.0082809208
449.2272,-0.0083870607
449.2272,-0.0084416025
449.2272,-0.0084544321
449.2272,-0.0085420048
449.2272,-0.0085474927
449.2272,-0.0087863955
449.2272,-0.0088375679
449.2272,-0.0089741204
449.2272,-0.0090776751
449.2272,-0.0091210537
449.2272,-0.0092545055
449.2272,-0.0093517455
449.2272,-0.009397842
449.2272,-0.0095191726
449.2272,-0.0095922796
449.2272,-0.0096825588
449.2272,-0.0097388034
453.7556,0.0099313977
453.7556,0.0097024611
453.7556,0.0095529446
453.7556,0.0092416502
453.7556,0.0091852091
453.7556,0.0090891725
453.7556,0.0088562124
453.7556,0.0088363424
453.7556,0.0087635258
453.7556,0.0087309906
453.7556,0.0087146981
453.7556,0.0085443267
453.7556,0.0085043222
453.7556,0.0085021287
453.7556,0.0083958609
453.7556,0.0081542925
453.7556,0.0081424477
453.7556,0.0081048023
453.7556,0.0079733463
453.7556,0.007926852
453.7556,0.007922465
453.7556,0.0079102993
453.7556,0.0078472417
453.7556,0.0078435387
453.7556,0.0077083719
453.7556,0.0077042639
453.7556,0.0076822565
453.7556,0.0075613753
453.7556,0.0075282917
453.7556,0.0074367482
453.7556,0.0074237253
453.7556,0.0073789793
453.7556,0.0073659281
453.7556,0.0072935351
453.7556,0.0072802901
453.7556,0.007220955
453.7556,0.0071663122
453.7556,0.0071502554
453.7556,0.0071064107
453.7556,0.0070726832
453.7556,0.0070338014
453.7556,0.0070229432
453.7556,0.0069748241
453.7556,0.0068840113
453.7556,0.006822734
453.7556,0.0067780108
453.7556,0.006755358
453.7556,0.0067188996
453.7556,0.0066365237
453.7556,0.0066306468
453.7556,0.0066196123
453.7556,0.006573462
453.7556,0.0065188731
453.7556,0.0065175619
453.7556,0.0064596469
453.7556,0.0064387848
453.7556,0.0063917389
453.7556,0.0063802852
453.7556,0.0063734481
453.7556,0.0063693011
453.7556,0.0063377215
453.7556,0.0063229412
453.7556,0.0063060046
453.7556,0.0062941601
453.7556,0.0062607592
453.7556,0.0062336711
453.7556,0.0062192245
453.7556,0.0061769043
453.7556,0.0061411954
453.7556,0.0060898709
453.7556,0.0060874268
453.7556,0.0060015445
453.7556,0.0060000494
453.7556,0.0059896753
453.7556,0.0059785988
453.7556,0.0059757301
453.7556,0.0059733165
453.7556,0.0059427548
453.7556,0.0059391156
453.7556,0.0059348091
453.7556,0.0059325889
453.7556,0.0059252953
453.7556,0.0059228896
453.7556,0.0058734668
453.7556,0.0058605421
453.7556,0.0058457134
453.7556,0.0058105257
453.7556,0.0058047658
453.7556,0.00579696
453.7556,0.0057922932
453.7556,0.00577636
453.7556,0.0057637985
453.7556,0.0057626534
453.7556,0.0057305145
453.7556,0.005708227
453.7556,0.0057043537
453.7556,0.0056996874
453.7556,0.005694754
453.7556,0.0056780398
453.7556,0.0056477984
453.7556,0.0056344306
453.7556,0.0056290658
453.7556,0.0056275776
453.7556,0.0056199247
453.7556,0.0056080218
453.7556,0.0055991551
453.7556,0.0055867873
453.7556,0.0055691424
453.7556,0.005548032
453.7556,0.0055373499
453.7556,0.005528959
453.7556,0.0055270908
453.7556,0.005517409
453.7556,0.0055150665
453.7556,0.0055051517
453.7556,0.0054870737
453.7556,0.0054455342
453.7556,0.005445067
453.7556,0.0054363095
453.7556,0.0054039783
453.7556,0.0054039305
453.7556,0.0053905014
453.7556,0.0053790938
453.7556,0.0053757405
453.7556,0.0053711569
453.7556,0.0053476802
453.7556,0.0053440332
453.7556,0.0053433512
453.7556,0.0053431421
453.7556,0.005307458
453.7556,0.0052826441
453.7556,0.0052699374
453.7556,0.0052539717
453.7556,0.0052421584
453.7556,0.0052092317
453.7556,0.0051848937
453.7556,0.0051791613
453.7556,0.0051646978
453.7556,0.0051541398
453.7556,0.0051373508
453.7556,0.0051192429
453.7556,0.005111216
453.7556,0.0051070811
453.7556,0.0050921324
453.7556,0.0050820656
453.7556,0.0050613266
453.7556,0.0050289711
453.7556,0.0050287332
453.7556,0.0050137835
453.7556,0.0050083166
453.7556,0.0049962565
453.7556,0.0049938185
453.7556,0.0049816832
453.7556,0.004941031
453.7556,0.0049078775
453.7556,0.0049042036
453.7556,0.0048985641
453.7556,0.0048951706
453.7556,0.0048940063
453.7556,0.0048667507
453.7556,0.0048451752
453.7556,0.0047972257
453.7556,0.0047965829
453.7556,0.0047936988
453.7556,0.0047875254
453.7556,0.0047799926
453.7556,0.0047726546
453.7556,0.0047460558
453.7556,0.0047207933
453.7556,0.0046891347
453.7556,0.0046846789
453.7556,0.0046773021
453.7556,0.0046732885
453.7556,0.0046720002
453.7556,0.0046612664
453.7556,0.0046362892
453.7556,0.0046289577
453.7556,0.0046100928
453.7556,0.0045984364
453.7556,0.0045622051
453.7556,0.0045526144
453.7556,0.00453321
453.7556,0.0044878514
453.7556,0.0044858426
453.7556,0.0044841653
453.7556,0.0044763833
453.7556,0.0044691108
453.7556,0.0044562709
453.7556,0.0044342102
453.7556,0.0043848123
453.7556,0.0043803773
453.7556,0.0043593069
453.7556,0.0043510099
453.7556,0.0043478753
453.7556,0.0043472666
453.7556,0.0043207538
453.7556,0.0042962188
453.7556,0.0042944573
453.7556,0.0042582419
453.7556,0.0042308676
453.7556,0.0042140526
453.7556,0.0041649706
453.7556,0.0041535032
453.7556,0.0041044037
453.7556,0.0040872159
453.7556,0.0040869991
453.7556,0.0040428771
453.7556,0.0040352226
453.7556,0.0039888351
453.7556,0.0039882633
453.7556,0.0039113934
453.7556,0.0039037525
453.7556,0.0038583839
453.7556,0.0038474994
453.7556,0.0038248815
453.7556,0.0037805083
453.7556,0.0036731446
453.7556,0.0036621027
453.7556,0.0036473859
453.7556,0.0036423599
453.7556,0.0035934118
453.7556,0.0035642339
453.7556,0.0034821382
453.7556,0.0034560728
453.7556,0.0034464607
453.7556,0.0034418184
453.7556,0.0034404766
453.7556,0.0034131324
453.7556,0.0033946415
453.7556,0.0033623794
453.7556,0.0033334984
453.7556,0.0032957861
453.7556,0.0032758078
453.7556,0.003222361
453.7556,0.0032146112
453.7556,0.0030819683
453.7556,0.0030512889
453.7556,0.0030345985
453.7556,0.0029517474
453.7556,0.0029032094
453.7556,0.002900759
453.7556,0.0028959975
453.7556,0.0027877648
453.7556,0.0027619639
453.7556,0.002748674
453.7556,0.0027307685
453.7556,0.0027238527
453.7556,0.0026706835
453.7556,0.0026047391
453.7556,0.0025827195
453.7556,0.002572072
453.7556,0.0024778796
453.7556,0.002387778
453.7556,0.0023425239
453.7556,0.0021911952
453.7556,0.0021868495
453.7556,0.002155634
453.7556,0.0020891691
453.7556,0.0020772771
453.7556,0.0019878199
453.7556,0.0019782262
453.7556,0.0019720131
453.7556,0.0019234682
453.7556,0.0018992724
453.7556,0.0018806148
453.7556,0.0018736138
453.7556,0.0018595984
453.7556,0.0018031897
453.7556,0.0017702621
453.7556,0.0017057465
453.7556,0.0015475346
453.7556,0.0015231229
453.7556,0.0015191187
453.7556,0.0013365691
453.7556,0.0012511732
453.7556,0.0011607035
453.7556,0.0011292497
453.7556,0.0011222772
453.7556,0.0011193228
453.7556,0.0011107502
453.7556,0.0010493544
453.7556,0.00099367911
453.7556,0.00099139871
453.7556,0.00094960725
453.7556,0.00094644407
453.7556,0.00076191368
453.7556,0.00066949844
453.7556,0.00023205052
453.7556,0.00013806375
453.7556,-0.00025588776
453.7556,-0.00035389602
453.7556,-0.00036416941
453.7556,-0.00037399127
453.7556,-0.00038291437
453.7556,-0.00069243957
453.7556,-0.00086427614
453.7556,-0.00087979141
453.7556,-0.00088393355
453.7556,-0.00091631438
453.7556,-0.001459922
453.7556,-0.0018089701
453.7556,-0.0018113732
453.7556,-0.001884455
453.7556,-0.0019228119
453.7556,-0.002139599
453.7556,-0.0022444741
453.7556,-0.0026432295
