Unique MASCOT RT (mins),Difference RT (mins)
7.9294,0.066317
7.9294,-0.034017
7.9294,-0.086267
7.9294,0.022417
7.9294,-0.023567
7.9294,0.0893
7.9294,-0.031917
7.9294,-0.08
7.9294,0.06005
7.9294,-0.08835
7.9294,-0.0068333
8.0261,-1.6667e-05
8.0261,0.068967
8.0261,0.077317
8.0261,0.02715
8.0261,0.00625
8.0261,0.0397
8.0261,0.020883
8.0261,0.0041667
8.0261,0.062683
8.0261,0.010433
8.0261,0.073133
8.0261,0.064783
8.0261,0.0167
8.0261,0.00835
8.0261,0.089867
5.3519,0.026383
5.3519,0.064017
5.3519,0.0243
5.3519,-0.011233
5.3519,0.020117
5.3519,0.01175
5.3519,-0.013333
5.3519,0.01385
5.3519,0.0452
5.3519,0.07655
5.3519,0.0034
5.3519,0.059833
5.3519,-0.0049667
5.3519,0.095367
5.3519,0.028483
5.3519,0.074467
5.3519,0.0013
5.3519,-0.086483
5.3519,0.051467
5.3519,0.03475
5.3519,-0.09275
5.3519,0.05565
5.3519,-0.00078333
5.3519,0.080733
5.3519,-0.00705
5.3519,0.0054833
5.3519,-0.090667
5.3519,-0.025867
5.3519,-0.099067
5.3519,0.043117
5.3519,-0.094833
5.3519,-0.015417
5.3519,-0.088567
5.3519,-0.096933
5.3519,0.018033
5.3519,-0.080217
5.3519,0.0075833
5.3519,0.091183
5.3519,-0.0196
5.3519,-0.0175
5.3519,0.09955
5.3519,-0.023783
5.3519,-0.021683
5.3519,-0.07185
5.3519,-0.084383
5.3519,0.078633
5.3519,-0.05095
5.3519,0.049383
5.3519,-0.036317
5.3519,-0.078117
5.3519,-0.03005
5.3519,0.087
5.3519,0.082817
5.3519,-0.053033
5.3519,-0.076033
5.3519,0.084917
5.3519,0.09745
5.3519,0.093267
5.3519,-0.069767
5.3519,-0.073933
5.3519,-0.0614
5.3519,-0.063483
5.3519,-0.0823
5.3519,-0.055133
5.3519,-0.0405
5.3519,-0.02795
5.3519,-0.046767
5.3519,-0.032133
5.3519,-0.034233
5.3519,0.038933
5.3519,-0.057217
5.3519,-0.065583
5.3519,-0.044683
5.3519,0.041017
5.3519,-0.042583
5.3519,0.053567
5.3519,0.089083
5.3519,-0.067667
5.3519,-0.059317
5.3519,0.047283
5.3519,-0.04885
5.3519,-0.0384
5.3519,0.068183
5.3605,0.03505
5.3605,0.072683
5.3605,0.032967
5.3605,-0.0025667
5.3605,0.028783
5.3605,0.020417
5.3605,-0.0046667
5.3605,0.022517
5.3605,0.053867
5.3605,0.085217
5.3605,0.012067
5.3605,0.0685
5.3605,0.0037
5.3605,0.03715
5.3605,0.083133
5.3605,0.0099667
5.3605,-0.077817
5.3605,0.060133
5.3605,0.043417
5.3605,-0.084083
5.3605,0.064317
5.3605,0.0078833
5.3605,0.0894
5.3605,0.0016167
5.3605,0.01415
5.3605,-0.082
5.3605,-0.0172
5.3605,-0.0904
5.3605,0.051783
5.3605,-0.086167
5.3605,-0.00675
5.3605,-0.0799
5.3605,-0.088267
5.3605,0.0267
5.3605,-0.09875
5.3605,-0.07155
5.3605,0.01625
5.3605,0.09985
5.3605,-0.094583
5.3605,-0.092483
5.3605,-0.010933
5.3605,-0.0088333
5.3605,-0.096667
5.3605,-0.015117
5.3605,-0.013017
5.3605,-0.063183
5.3605,-0.075717
5.3605,0.0873
5.3605,-0.042283
5.3605,0.05805
5.3605,-0.02765
5.3605,-0.06945
5.3605,-0.021383
5.3605,0.095667
5.3605,0.091483
5.3605,-0.044367
5.3605,-0.067367
5.3605,0.093583
5.3605,-0.0611
5.3605,-0.065267
5.3605,-0.052733
5.3605,-0.054817
5.3605,-0.073633
5.3605,-0.046467
5.3605,-0.031833
5.3605,-0.019283
5.3605,-0.0381
5.3605,-0.023467
5.3605,-0.025567
5.3605,0.0476
5.3605,-0.04855
5.3605,-0.056917
5.3605,-0.036017
5.3605,0.049683
5.3605,-0.033917
5.3605,0.062233
5.3605,0.09775
5.3605,-0.059
5.3605,-0.05065
5.3605,0.05595
5.3605,-0.040183
5.3605,-0.029733
5.3605,0.07685
5.4544,-0.029983
5.4544,-0.03835
5.4544,-0.055067
5.4544,0.091283
5.4544,-0.040433
5.4544,-0.086417
5.4544,-0.044617
5.4544,0.089183
5.4544,-0.057167
5.4544,-0.0718
5.4544,-0.088517
5.4544,-0.096867
5.4544,-0.075967
5.4544,-0.08015
5.4544,-0.01745
5.4544,0.09755
5.4544,-0.0488
5.4544,0.016033
5.4544,-0.019533
5.4544,-0.021633
5.4544,0.0097667
5.4544,-0.042533
5.4544,-0.0279
5.4544,-0.050883
5.4544,0.095467
5.4544,0.01185
5.4544,0.07665
5.4544,-0.0906
5.4544,-0.025817
5.4544,0.00345
5.4544,-0.023717
5.4544,0.0076833
5.4544,-0.094783
5.4544,0.0871
5.4544,0.01395
5.4544,0.0055833
5.4544,-0.011183
5.4544,-0.032083
5.4544,-0.0049
5.4544,0.0223
5.4544,-0.00073333
5.4544,-0.015367
5.4544,-0.0090833
5.4544,0.0013667
5.4544,0.082917
5.4544,-0.013267
5.4544,0.085017
5.4544,-0.0028167
5.4544,-0.007
5.4544,0.078733
5.4544,0.080833
5.4544,0.030667
5.4544,0.018133
5.4544,0.051567
5.4544,0.0662
5.4544,0.0244
5.4544,0.072467
5.4544,0.049483
5.4544,0.026483
5.4544,0.03275
5.4544,0.028583
5.4544,0.041117
5.4544,0.039033
5.4544,0.020217
5.4544,0.047383
5.4544,0.062017
5.4544,0.074567
5.4544,0.05575
5.4544,0.070383
5.4544,0.068283
5.4544,0.0453
5.4544,0.036933
5.4544,0.057833
5.4544,0.059933
5.4544,0.03485
5.4544,0.0432
5.4544,0.053667
5.4544,0.064117
5.4652,-0.01915
5.4652,-0.027517
5.4652,-0.044233
5.4652,-0.0296
5.4652,-0.075583
5.4652,-0.033783
5.4652,-0.046333
5.4652,-0.060967
5.4652,-0.077683
5.4652,-0.086033
5.4652,-0.065133
5.4652,-0.069317
5.4652,-0.090217
5.4652,-0.0066167
5.4652,-0.037967
5.4652,0.026867
5.4652,-0.0087
5.4652,-0.0108
5.4652,0.0206
5.4652,-0.0317
5.4652,-0.017067
5.4652,-0.04005
5.4652,0.022683
5.4652,0.087483
5.4652,-0.079767
5.4652,-0.014983
5.4652,0.014283
5.4652,-0.012883
5.4652,0.018517
5.4652,-0.08395
5.4652,0.097933
5.4652,0.024783
5.4652,0.016417
5.4652,-0.00035
5.4652,-0.02125
5.4652,0.0059333
5.4652,0.033133
5.4652,0.0101
5.4652,-0.0045333
5.4652,0.00175
5.4652,0.0122
5.4652,0.09375
5.4652,-0.0024333
5.4652,0.09585
5.4652,0.0080167
5.4652,0.0038333
5.4652,0.089567
5.4652,-0.096483
5.4652,0.091667
5.4652,0.0415
5.4652,0.028967
5.4652,0.0624
5.4652,0.077033
5.4652,0.035233
5.4652,0.0833
5.4652,0.060317
5.4652,0.037317
5.4652,0.043583
5.4652,0.039417
5.4652,0.05195
5.4652,0.049867
5.4652,0.03105
5.4652,0.058217
5.4652,0.07285
5.4652,0.0854
5.4652,0.066583
5.4652,0.081217
5.4652,0.079117
5.4652,0.056133
5.4652,0.047767
5.4652,0.068667
5.4652,0.070767
5.4652,0.045683
5.4652,0.054033
5.4652,0.0645
5.4652,0.07495
5.562,-0.054067
5.562,0.077617
5.562,0.06925
5.562,0.052533
5.562,-0.0080833
5.562,-0.012267
5.562,0.067167
5.562,-0.0039
5.562,0.021183
5.562,-0.022717
5.562,0.062983
5.562,-0.051983
5.562,-0.01645
5.562,0.050433
5.562,-0.07915
5.562,0.0358
5.562,0.019083
5.562,0.010733
5.562,-0.006
5.562,0.031633
5.562,0.02745
5.562,0.00655
5.562,0.09015
5.562,-0.049883
5.562,-0.056167
5.562,-0.097967
5.562,0.0588
5.562,-0.010183
5.562,0.088067
5.562,0.085967
5.562,-0.020633
5.562,0.065067
5.562,0.0797
5.562,0.056717
5.562,0.017
5.562,0.081783
5.562,0.083883
5.562,0.012817
5.562,0.096417
5.562,0.075517
5.562,0.092233
5.562,0.098517
5.562,0.094333
5.562,0.00028333
5.5742,-0.092033
5.5742,-0.041867
5.5742,0.089817
5.5742,0.08145
5.5742,0.064733
5.5742,0.0041167
5.5742,-6.6667e-05
5.5742,0.079367
5.5742,0.0083
5.5742,0.033383
5.5742,-0.010517
5.5742,0.075183
5.5742,-0.039783
5.5742,-0.00425
5.5742,0.062633
5.5742,-0.06695
5.5742,0.048
5.5742,0.031283
5.5742,0.022933
5.5742,0.0062
5.5742,0.043833
5.5742,0.03965
5.5742,0.01875
5.5742,-0.037683
5.5742,-0.043967
5.5742,-0.085767
5.5742,-0.08995
5.5742,0.071
5.5742,0.0020167
5.5742,0.098167
5.5742,-0.0084333
5.5742,0.077267
5.5742,0.0919
5.5742,0.068917
5.5742,0.0292
5.5742,0.093983
5.5742,0.096083
5.5742,0.025017
5.5742,0.087717
5.5742,0.012483
5.7092,-0.06775
5.7092,0.043033
5.7092,0.0932
5.7092,-0.048933
5.7092,0.095283
5.7092,-0.061467
5.7092,0.068117
5.7092,0.02005
5.7092,0.011683
5.7092,0.097383
5.7092,0.0012333
5.7092,0.0911
5.7092,0.0493
5.7092,0.045117
5.7092,-0.0134
5.7092,-0.071917
5.7092,-0.038483
5.7092,-0.082367
5.7092,-0.0991
5.7092,0.0054167
5.7092,-0.080283
5.7092,-0.084467
5.7092,-0.02385
5.7092,0.024217
5.7092,-0.0782
5.7227,-0.054283
5.7227,0.0565
5.7227,-0.035467
5.7227,-0.098167
5.7227,-0.096083
5.7227,-0.048
5.7227,0.081583
5.7227,0.033517
5.7227,0.02515
5.7227,0.0147
5.7227,0.062767
5.7227,0.058583
5.7227,6.6667e-05
5.7227,-0.05845
5.7227,-0.025017
5.7227,-0.0689
5.7227,-0.085633
5.7227,0.018883
5.7227,-0.066817
5.7227,-0.071
5.7227,-0.010383
5.7227,0.037683
5.7227,-0.064733
5.8094,0.032383
5.8094,-0.0324
5.8094,-0.099283
5.8094,-0.015683
5.8094,-0.061667
5.8094,-0.047033
5.8094,0.0512
5.8094,-0.0554
5.8094,-0.070033
5.8094,-0.072117
5.8094,-0.0115
5.8094,-0.080483
5.8094,-0.0094167
5.8094,-0.059583
5.8094,0.038667
5.8094,-0.036583
5.8094,-0.038683
5.8094,-0.0345
5.8094,-0.02405
5.8094,-0.078383
5.8094,-0.088833
5.8094,-0.0763
5.8094,-0.08675
5.8094,-0.095117
5.8094,0.086733
5.8094,0.028217
5.8094,0.06165
5.8094,0.017767
5.8094,-0.067933
5.8094,-0.0972
5.8094,0.0010333
5.8094,-0.082567
5.8094,0.01985
5.8094,0.015667
5.8094,-0.06375
5.8094,0.076283
5.8094,-0.030317
5.8094,-0.02195
5.8094,-0.084667
5.8094,-0.051217
5.8094,0.021933
5.8238,0.046833
5.8238,-0.01795
5.8238,-0.084833
5.8238,-0.0012333
5.8238,-0.047217
5.8238,-0.095283
5.8238,-0.032583
5.8238,0.06565
5.8238,-0.04095
5.8238,-0.055583
5.8238,-0.057667
5.8238,0.00295
5.8238,-0.066033
5.8238,0.0050333
5.8238,-0.045133
5.8238,0.053117
5.8238,-0.022133
5.8238,-0.024233
5.8238,-0.02005
5.8238,-0.0096
5.8238,-0.063933
5.8238,-0.074383
5.8238,-0.06185
5.8238,-0.089017
5.8238,-0.0723
5.8238,-0.080667
5.8238,0.042667
5.8238,0.0761
5.8238,0.032217
5.8238,-0.053483
5.8238,-0.08275
5.8238,0.015483
5.8238,-0.068117
5.8238,0.0343
5.8238,0.030117
5.8238,-0.0493
5.8238,0.090733
5.8238,-0.015867
5.8238,-0.0932
5.8238,-0.0075
5.8238,-0.070217
5.8238,-0.036767
5.8238,0.036383
5.9117,0.069967
5.9117,0.0030833
5.9117,0.086683
5.9117,0.0407
5.9117,-0.0073667
5.9117,0.055333
5.9117,0.046967
5.9117,-0.093067
5.9117,0.032333
5.9117,0.03025
5.9117,0.090867
5.9117,-0.090983
5.9117,-0.01365
5.9117,0.021883
5.9117,-0.061717
5.9117,0.09295
5.9117,0.042783
5.9117,0.065783
5.9117,-0.070083
5.9117,0.063683
5.9117,0.067867
5.9117,-0.019917
5.9117,0.078317
5.9117,-0.084717
5.9117,0.023983
5.9117,-0.028283
5.9117,0.013533
5.9117,-0.05545
5.9117,0.026067
5.9117,-0.051267
5.9117,-0.067983
5.9117,-0.0011
5.9117,-0.017817
5.9117,0.015617
5.9117,0.00725
5.9117,-0.026183
5.9117,-0.074267
5.9117,-0.0241
5.9117,-0.036633
5.9117,0.034433
5.9117,0.0051667
5.9117,0.0198
5.9117,0.038617
5.9117,-0.0429
5.9117,-0.038733
5.9117,-0.040817
5.9117,-0.0659
5.9117,0.07205
5.9117,-0.0052833
5.9117,-0.015733
5.9117,0.080417
5.9117,0.0177
5.9117,0.05115
5.9117,-0.09725
5.9117,-0.030367
5.9117,-0.057533
5.9117,-0.03455
5.9117,-0.078433
5.9117,-0.07635
5.9117,-0.05335
5.9117,-0.095167
5.921,0.079183
5.921,0.0123
5.921,0.0959
5.921,0.049917
5.921,0.00185
5.921,0.06455
5.921,0.056183
5.921,-0.08385
5.921,0.04155
5.921,0.039467
5.921,-0.081767
5.921,-0.0044333
5.921,0.0311
5.921,-0.0525
5.921,0.052
5.921,0.075
5.921,-0.060867
5.921,0.0729
5.921,0.077083
5.921,-0.0107
5.921,0.087533
5.921,-0.0755
5.921,0.0332
5.921,-0.019067
5.921,0.02275
5.921,-0.046233
5.921,0.035283
5.921,-0.04205
5.921,-0.058767
5.921,0.0081167
5.921,-0.0086
5.921,0.024833
5.921,0.016467
5.921,-0.016967
5.921,-0.06505
5.921,-0.014883
5.921,-0.027417
5.921,0.04365
5.921,0.014383
5.921,0.029017
5.921,0.047833
5.921,-0.033683
5.921,-0.029517
5.921,-0.0943
5.921,-0.0316
5.921,-0.056683
5.921,0.081267
5.921,0.0039333
5.921,-0.0065167
5.921,0.089633
5.921,0.026917
5.921,0.060367
5.921,-0.088033
5.921,-0.02115
5.921,-0.048317
5.921,-0.025333
5.921,-0.069217
5.921,-0.067133
5.921,-0.044133
5.921,-0.08595
4.8557,0.040217
4.8557,0.038133
4.8557,0.019317
4.8557,0.075783
4.8557,0.05485
4.8557,0.096683
4.8557,0.0423
4.8557,-0.099817
4.8557,0.0946
4.8557,0.0235
4.8557,0.015133
4.8557,0.069483
4.8557,-0.022483
4.8557,-0.053833
4.8557,-0.014133
4.8557,0.0737
4.8557,0.046483
4.8557,-0.089367
4.8557,0.029767
4.8557,0.0214
4.8557,-0.039217
4.8557,-0.087283
4.8557,0.03395
4.8557,-0.091467
4.8557,0.03185
4.8557,0.0088667
4.8557,0.067383
4.8557,0.017233
4.8557,0.01305
4.8557,0.061117
4.8557,-0.0204
4.8557,0.090417
4.8557,0.071567
4.8557,0.027683
4.8557,-0.0852
4.8557,-0.097733
4.8557,-0.032933
4.8557,-0.049667
4.8557,-0.043383
4.8557,-0.02875
4.8557,0.059033
4.8557,-0.016217
4.8557,-0.035033
4.8557,-0.066383
4.8557,-0.060117
4.8557,0.082067
4.8557,-0.024583
4.8557,-0.037117
4.8557,-0.0831
4.8557,0.01095
4.8557,-0.055933
4.8557,0.05275
4.8557,-0.03085
4.8557,0.0026
4.8557,-0.00995
4.8557,0.098783
4.8557,-0.0413
4.8557,-0.05175
4.8557,-0.09355
4.8557,-0.00785
4.8557,-0.026667
4.8557,0.050667
4.8557,0.0067667
4.8557,0.08415
4.8557,0.063217
4.8557,-0.045483
4.8557,-0.047567
4.8557,-0.012033
4.8557,-0.081017
4.8557,-0.068467
4.8557,0.0046833
4.8557,-0.074733
4.8557,0.079967
4.8557,0.0005
4.8557,0.0653
4.8557,-0.09565
4.8557,-0.0036833
4.8557,-0.058017
4.8557,0.077883
4.8557,0.086233
4.8557,-0.0015833
4.8557,-0.070567
4.8557,-0.07265
4.8557,-0.0057667
4.8557,0.056933
4.8557,-0.0622
4.8557,-0.076833
4.8557,-0.0183
4.8557,-0.064283
4.8557,0.025583
4.8557,0.048583
4.8557,0.088333
4.8557,0.0444
4.8557,-0.078917
4.8557,0.036033
4.8557,0.092517
4.8665,0.051
4.8665,0.048917
4.8665,0.0301
4.8665,0.086567
4.8665,-0.095317
4.8665,0.065633
4.8665,-0.091133
4.8665,0.053083
4.8665,-0.089033
4.8665,0.034283
4.8665,0.025917
4.8665,0.080267
4.8665,-0.0117
4.8665,-0.04305
4.8665,-0.00335
4.8665,-0.093217
4.8665,0.084483
4.8665,-0.099483
4.8665,0.057267
4.8665,-0.078583
4.8665,0.04055
4.8665,0.032183
4.8665,-0.028433
4.8665,-0.0765
4.8665,0.044733
4.8665,-0.080683
4.8665,0.042633
4.8665,0.01965
4.8665,0.078167
4.8665,0.028017
4.8665,0.023833
4.8665,0.0719
4.8665,-0.0096167
4.8665,0.08235
4.8665,0.038467
4.8665,-0.074417
4.8665,-0.08695
4.8665,-0.02215
4.8665,-0.038883
4.8665,-0.0326
4.8665,-0.017967
4.8665,0.069817
4.8665,-0.0054333
4.8665,-0.02425
4.8665,-0.0556
4.8665,-0.0974
4.8665,-0.049333
4.8665,0.09285
4.8665,-0.0138
4.8665,-0.026333
4.8665,-0.072317
4.8665,0.021733
4.8665,-0.04515
4.8665,0.063533
4.8665,-0.020067
4.8665,0.013383
4.8665,0.00083333
4.8665,-0.030517
4.8665,-0.040967
4.8665,-0.082767
4.8665,0.0029333
4.8665,-0.015883
4.8665,0.06145
4.8665,0.01755
4.8665,0.094933
4.8665,0.074
4.8665,-0.0347
4.8665,-0.036783
4.8665,-0.00125
4.8665,-0.070233
4.8665,-0.057683
4.8665,0.015467
4.8665,-0.06395
4.8665,0.09075
4.8665,0.011283
4.8665,0.076083
4.8665,-0.084867
4.8665,0.0071
4.8665,-0.047233
4.8665,0.088667
4.8665,0.097017
4.8665,0.0092
4.8665,-0.059783
4.8665,-0.061867
4.8665,0.0050167
4.8665,0.067717
4.8665,-0.051417
4.8665,-0.06605
4.8665,-0.0075167
4.8665,-0.0535
4.8665,0.036367
4.8665,0.059367
4.8665,0.099117
4.8665,0.055183
4.8665,-0.068133
4.8665,0.046817
5.336,0.07115
5.336,0.09415
5.336,0.098317
5.336,0.075333
5.336,-0.0877
5.336,-0.068883
5.336,0.079517
5.336,-0.096067
5.336,0.064883
5.336,-0.0668
5.336,0.052333
5.336,0.054433
5.336,0.069067
5.336,0.09205
5.336,-0.052167
5.336,-0.05635
5.336,0.0816
5.336,-0.070983
5.336,0.0837
5.336,0.073233
5.336,0.046067
5.336,0.0398
5.336,0.058617
5.336,0.041883
5.336,0.0607
5.336,-0.089783
5.336,0.077417
5.336,0.048167
5.336,0.033533
5.336,-0.025
5.336,0.096233
5.336,0.025167
5.336,0.043983
5.336,-0.039633
5.336,0.0168
5.336,-0.073067
5.336,0.037717
5.336,0.031433
5.336,0.056517
5.336,0.085783
5.336,0.020983
5.336,-0.041717
5.336,0.089967
5.336,-0.0459
5.336,-0.029183
5.336,-0.062617
5.336,-0.0647
5.336,8.3333e-05
5.336,0.010533
5.336,-0.091883
5.336,-0.0041
5.336,-0.081433
5.336,-0.027083
5.336,-0.060533
5.336,0.00845
5.336,-0.079333
5.336,-0.018717
5.336,-0.047983
5.336,-0.07725
5.336,0.066967
5.336,0.062783
5.336,0.027267
5.336,-0.058433
5.336,0.05025
5.336,0.02935
5.336,0.0189
5.336,-0.016633
5.336,-0.085617
5.336,-0.0438
5.336,-0.093967
5.336,0.0042667
5.336,0.0021833
5.336,0.014717
5.336,-0.002
5.336,0.00635
5.336,-0.05425
5.336,-0.031267
5.336,-0.037533
5.336,-0.09815
5.336,-0.0061833
5.336,-0.050083
5.336,-0.010367
5.336,-0.0229
5.336,-0.03335
5.336,0.023083
5.336,0.087867
5.336,-0.020817
5.336,-0.03545
5.336,-0.01245
5.336,-0.083517
5.336,0.035617
5.336,-0.01455
5.336,-0.0082667
5.336,-0.075167
5.336,0.012633
5.3485,0.0836
5.3485,0.087783
5.3485,-0.07525
5.3485,-0.056433
5.3485,0.091967
5.3485,-0.083617
5.3485,0.077333
5.3485,-0.05435
5.3485,0.064783
5.3485,0.066883
5.3485,0.081517
5.3485,-0.039717
5.3485,-0.0439
5.3485,0.09405
5.3485,-0.058533
5.3485,-0.089883
5.3485,0.09615
5.3485,0.085683
5.3485,0.058517
5.3485,0.05225
5.3485,0.071067
5.3485,0.054333
5.3485,0.07315
5.3485,-0.077333
5.3485,0.089867
5.3485,0.060617
5.3485,0.045983
5.3485,-0.01255
5.3485,0.037617
5.3485,0.056433
5.3485,-0.027183
5.3485,-0.098233
5.3485,0.02925
5.3485,-0.060617
5.3485,0.050167
5.3485,0.043883
5.3485,0.068967
5.3485,0.098233
5.3485,0.033433
5.3485,-0.094067
5.3485,-0.029267
5.3485,-0.03345
5.3485,-0.087783
5.3485,-0.016733
5.3485,-0.050167
5.3485,-0.05225
5.3485,0.012533
5.3485,-0.09615
5.3485,0.022983
5.3485,-0.079433
5.3485,0.00835
5.3485,-0.068983
5.3485,-0.014633
5.3485,-0.048083
5.3485,0.0209
5.3485,-0.066883
5.3485,-0.0062667
5.3485,-0.035533
5.3485,-0.0648
5.3485,0.079417
5.3485,0.075233
5.3485,0.039717
5.3485,-0.045983
5.3485,0.0627
5.3485,0.0418
5.3485,0.03135
5.3485,-0.0041833
5.3485,-0.073167
5.3485,-0.03135
5.3485,-0.091967
5.3485,-0.081517
5.3485,0.016717
5.3485,0.014633
5.3485,0.027167
5.3485,0.01045
5.3485,0.0188
5.3485,-0.0418
5.3485,-0.018817
5.3485,-0.025083
5.3485,-0.0857
5.3485,0.0062667
5.3485,-0.037633
5.3485,0.0020833
5.3485,-0.01045
5.3485,-0.0209
5.3485,0.035533
5.3485,-0.0083667
5.3485,-0.023
5.3485,2.6645e-15
5.3485,-0.071067
5.3485,0.048067
5.3485,-0.0021
5.3485,0.0041833
5.3485,-0.062717
5.3485,0.025083
6.4174,0.059267
6.4174,0.082267
6.4174,0.0948
6.4174,0.0969
6.4174,0.088533
6.4174,0.061367
6.4174,0.0739
6.4174,0.090617
6.4174,0.057183
6.4174,0.080167
6.4174,0.078083
6.4174,0.08645
6.4174,0.098983
6.4174,0.06345
6.4174,0.076
6.4174,0.071817
6.4174,0.08435
6.4174,0.069717
6.4278,0.069667
6.4278,0.092667
6.4278,0.098933
6.4278,0.071767
6.4278,0.0843
6.4278,0.067583
6.4278,0.090567
6.4278,0.088483
6.4278,0.09685
6.4278,0.07385
6.4278,0.0864
6.4278,0.082217
6.4278,0.09475
6.4278,0.080117
5.4665,0.01775
5.4665,-0.017817
5.4665,-0.05545
5.4665,0.095083
5.4665,-0.0094667
5.4665,-0.0073667
5.4665,0.0051667
5.4665,-0.0241
5.4665,-0.047083
5.4665,0.07
5.4665,-0.015733
5.4665,-0.028267
5.4665,-0.07635
5.4665,0.01985
5.4665,0.00935
5.4665,-0.09725
5.4665,0.015617
5.4665,0.00098333
5.4665,-0.093067
5.4665,-0.0011
5.4665,-0.01155
5.4665,-0.057533
5.4665,-0.078433
5.4665,-0.061717
5.4665,-0.0847
5.4665,-0.0032
5.4665,-0.0429
5.4665,-0.099333
5.4665,-0.03245
5.4665,-0.059633
5.4665,-0.01365
5.4665,-0.036633
5.4665,-0.030367
5.4665,-0.045
5.4665,-0.019917
5.4665,-0.09515
5.4665,-0.0638
5.4665,-0.038717
5.4751,0.0263
5.4751,-0.0092667
5.4751,-0.0469
5.4751,-0.00091667
5.4751,0.0011833
5.4751,0.013717
5.4751,-0.01555
5.4751,-0.038533
5.4751,0.07855
5.4751,-0.0071833
5.4751,-0.019717
5.4751,-0.0678
5.4751,0.0284
5.4751,0.0179
5.4751,-0.0887
5.4751,0.024167
5.4751,0.0095333
5.4751,-0.084517
5.4751,0.00745
5.4751,-0.003
5.4751,-0.048983
5.4751,-0.069883
5.4751,-0.053167
5.4751,-0.07615
5.4751,0.00535
5.4751,-0.03435
5.4751,-0.090783
5.4751,-0.0239
5.4751,-0.051083
5.4751,-0.09915
5.4751,-0.0051
5.4751,-0.028083
5.4751,-0.097067
5.4751,-0.021817
5.4751,-0.03645
5.4751,-0.011367
5.4751,-0.0866
5.4751,-0.05525
5.4751,-0.092883
5.4751,-0.030167
5.5726,0.088267
5.5726,0.050633
5.5726,0.096617
5.5726,0.098717
5.5726,-0.022517
5.5726,-0.07895
5.5726,0.081983
5.5726,0.059
5.5726,-0.020433
5.5726,0.09035
5.5726,0.077817
5.5726,0.029733
5.5726,0.0088333
5.5726,-0.0685
5.5726,0.013017
5.5726,0.094533
5.5726,0.04855
5.5726,0.02765
5.5726,0.044367
5.5726,0.021383
5.5726,0.063183
5.5726,-0.0099833
5.5726,0.00675
5.5726,0.073633
5.5726,0.04645
5.5726,-0.0016167
5.5726,-0.0267
5.5726,0.092433
5.5726,-0.039233
5.5726,0.06945
5.5726,0.00046667
5.5726,0.075717
5.5726,0.061083
5.5726,0.086167
5.5726,0.010933
5.5726,0.042283
5.5726,0.00465
5.5726,0.067367
5.583,0.098583
5.583,0.06095
5.583,-0.0122
5.583,-0.068633
5.583,0.0923
5.583,0.069317
5.583,-0.010117
5.583,0.088133
5.583,0.04005
5.583,0.01915
5.583,-0.058183
5.583,0.023333
5.583,0.058867
5.583,0.037967
5.583,0.054683
5.583,0.0317
5.583,0.0735
5.583,0.00033333
5.583,0.017067
5.583,0.08395
5.583,0.056767
5.583,0.0087
5.583,-0.016383
5.583,-0.028917
5.583,0.079767
5.583,0.010783
5.583,0.086033
5.583,0.0714
5.583,0.096483
5.583,0.02125
5.583,0.0526
5.583,0.014967
5.583,0.077683
5.1291,0.00215
5.1291,0.083667
5.1291,0.06485
5.1291,-0.066817
5.1291,0.02515
5.1291,-0.010383
5.1291,6.6667e-05
5.1291,-0.0292
5.1291,-0.071
5.1291,0.018867
5.1291,0.010517
5.1291,-0.068917
5.1291,0.041867
5.1291,-0.048017
5.1291,-0.027117
5.1291,0.0042333
5.1291,0.0356
5.1291,-0.04175
5.1291,-0.06055
5.1291,-0.0020333
5.1291,-0.0731
5.1291,-0.014567
5.1291,0.0063333
5.1291,-0.077267
5.1291,-0.0501
5.1291,-0.01875
5.1291,-0.06265
5.327,0.053767
5.327,-0.073717
5.327,0.076767
5.327,-0.0152
5.327,-0.00475
5.327,0.03915
5.327,-0.08835
5.327,-0.04655
5.327,-0.071633
5.327,-0.09045
5.327,-0.027733
5.327,-0.054917
5.327,0.0077833
5.327,-0.0382
5.327,0.01615
5.327,-0.065367
5.327,0.0287
5.327,0.064217
5.327,-0.0988
5.327,0.0266
5.327,0.097667
5.327,0.066317
5.327,-0.0026667
5.327,-0.0591
5.327,0.03705
5.327,0.05795
5.327,0.01825
5.327,-0.063267
5.327,0.011967
5.327,-0.011017
5.327,-0.00056667
5.327,0.014067
5.327,0.0057
5.327,0.0015167
5.327,-0.0361
5.327,-0.052817
5.327,-0.029833
5.327,0.020333
5.327,-0.04865
5.327,-0.023567
5.327,-0.040283
5.327,-0.094633
5.327,-0.02565
5.327,0.0098833
5.327,0.0036167
5.327,-0.013117
5.327,-0.044467
5.327,-0.021467
5.327,-0.042367
5.327,-0.031917
5.327,-0.019383
5.327,-0.017283
5.327,-0.0068333
6.8313,-0.051483
6.8313,-0.0013167
6.8313,0.021667
6.8313,0.00705
6.8313,-0.028483
6.8313,-0.055667
6.8313,-0.053567
6.8313,-0.05775
6.8313,-0.0473
6.8313,-0.032667
6.8313,-0.043117
6.8313,-0.049383
6.8313,-0.064017
6.8313,-0.061933
6.8313,-0.066117
6.8313,-0.074467
6.8313,-0.05985
6.8313,-0.097467
6.8313,-0.076567
6.8313,-0.0891
6.8313,-0.0703
6.8313,-0.08075
6.8313,-0.0912
6.8313,-0.09955
