RT_sec,mz,Int,RT_min
254.076,639.3326,2673.0027,4.2346
254.076,639.8275,1382.2711,4.2346
254.076,641.3522,1286.4816,4.2346
254.076,647.8453,644955.875,4.2346
254.076,648.3465,496266,4.2346
254.076,648.8473,195788.8281,4.2346
254.076,649.0118,6049.3677,4.2346
254.076,649.3498,57344.9961,4.2346
254.076,649.8507,12432.2705,4.2346
254.076,650.3491,2500.7092,4.2346
254.076,652.365,1066.4719,4.2346
254.076,658.8351,12599.001,4.2346
254.076,659.3364,9944.9863,4.2346
254.076,659.8373,5350.624,4.2346
254.076,660.3324,2328.3967,4.2346
254.076,665.3467,1187.4677,4.2346
254.076,666.363,5090.5493,4.2346
254.076,666.8179,5825.7158,4.2346
254.076,666.8589,4520.3789,4.2346
254.076,667.3175,3409.3604,4.2346
254.076,667.3629,2458.7793,4.2346
254.076,667.8243,2331.0396,4.2346
254.076,669.3937,1616.7772,4.2346
254.076,669.8574,8223.2402,4.2346
254.076,670.3579,6916.7549,4.2346
254.076,670.8568,2605.9033,4.2346
254.076,671.3449,9949.8398,4.2346
254.076,671.8459,7143.6133,4.2346
254.076,672.3449,3044.0854,4.2346
254.076,672.4287,3182.3716,4.2346
254.076,673.4315,1020.8242,4.2346
254.076,674.345,1204.1201,4.2346
254.076,674.8536,2145.823,4.2346
254.076,675.3039,1006.4769,4.2346
254.076,683.3641,728004.125,4.2346
254.076,683.8655,578463.3125,4.2346
254.076,684.3663,258837.4688,4.2346
254.076,684.8682,74221.8672,4.2346
254.076,685.3692,21892.0781,4.2346
254.076,685.8683,4553.9561,4.2346
254.076,686.4047,3014.7244,4.2346
254.076,692.8259,19503.5898,4.2346
254.076,693.328,13608.959,4.2346
254.076,693.8284,5744.8589,4.2346
254.076,694.3537,29134.5918,4.2346
254.076,694.8558,23762.0234,4.2346
254.076,695.3561,8379.8848,4.2346
254.076,695.8546,3316.7898,4.2346
254.076,696.3525,1301.0194,4.2346
254.076,698.3681,7427.1167,4.2346
254.076,698.8699,7165.9453,4.2346
254.076,699.3697,2628.0281,4.2346
254.076,701.3816,1347.4783,4.2346
254.076,702.3381,8411.8984,4.2346
254.076,702.838,5482.0986,4.2346
254.076,703.3409,3323.0293,4.2346
254.076,703.8376,1085.879,4.2346
254.076,705.3461,7973.3994,4.2346
254.076,705.8455,4683.0151,4.2346
254.076,706.338,5190.6709,4.2346
254.076,706.8486,1604.9858,4.2346
254.076,707.3281,1616.3828,4.2346
254.076,708.3838,1250.4221,4.2346
254.076,710.3256,1107.8802,4.2346
254.076,713.8249,1137.8868,4.2346
254.076,715.3396,2331.0745,4.2346
254.076,716.3355,2686.6545,4.2346
254.076,716.8371,1984.3502,4.2346
254.076,716.9062,1141.509,4.2346
254.076,717.3375,1335.0962,4.2346
254.076,720.392,3970.3928,4.2346
254.076,721.3981,1741.1288,4.2346
254.076,724.3813,5617.5815,4.2346
254.076,724.883,2581.8401,4.2346
254.076,725.3836,2080.0774,4.2346
254.076,732.3784,9776.8047,4.2346
254.076,732.8778,11273.3477,4.2346
254.076,733.3768,6952.1641,4.2346
254.076,733.8862,35240.1016,4.2346
254.076,734.3887,25310.4375,4.2346
254.076,734.8897,12766.4961,4.2346
254.076,735.3893,4191.5332,4.2346
254.076,742.3772,1113.125,4.2346
254.076,752.4335,3356.1077,4.2346
254.076,753.4376,1174.1041,4.2346
254.076,769.4067,8409.4316,4.2346
254.076,769.9062,7768.6953,4.2346
254.076,770.4089,4180.7817,4.2346
254.076,777.3526,5909.4683,4.2346
254.076,778.3543,2532.05,4.2346
254.076,780.4241,3244.7512,4.2346
254.076,781.425,1353.5374,4.2346
254.076,782.3393,2147.6367,4.2346
254.076,784.4114,2403.7922,4.2346
254.076,784.9085,1690.3419,4.2346
254.076,787.4577,46355.8828,4.2346
254.076,788.4596,17380.7754,4.2346
254.076,789.4598,5093.7847,4.2346
254.076,790.4651,1458.835,4.2346
254.076,805.3811,1016.8439,4.2346
254.076,808.0005,1600.1235,4.2346
254.076,809.4564,6268.5317,4.2346
254.076,810.4572,2470.3887,4.2346
254.076,811.4637,2795.6208,4.2346
254.076,812.3952,2082.6445,4.2346
254.076,812.4657,1274.0076,4.2346
254.076,813.3955,1368.0802,4.2346
254.076,816.3942,1048.7928,4.2346
254.076,819.9269,1213.5106,4.2346
254.076,829.9818,1726.4802,4.2346
254.076,833.4374,1556.3668,4.2346
254.076,834.4506,1235.0482,4.2346
254.076,846.38,7093.0947,4.2346
254.076,847.3831,2986.4407,4.2346
254.076,848.3838,1201.9862,4.2346
254.076,851.4591,1821.5638,4.2346
254.076,863.3351,1493.2914,4.2346
254.076,876.4226,3176.7305,4.2346
254.076,895.4955,26338.5293,4.2346
254.076,895.9967,24600.9336,4.2346
254.076,896.4961,19534.7598,4.2346
254.076,896.9979,4892.9878,4.2346
254.076,897.4923,4899.2456,4.2346
254.076,898.4951,1602.4655,4.2346
254.076,904.4526,1827.7312,4.2346
254.076,905.4533,1162.6438,4.2346
254.076,906.4828,2200.3882,4.2346
254.076,906.9891,2824.052,4.2346
254.076,907.4868,1781.8809,4.2346
254.076,922.0098,23358.6953,4.2346
254.076,923.0135,3764.01,4.2346
254.076,961.5067,2822.5574,4.2346
254.076,962.5113,1748.0114,4.2346
254.076,967.5239,2093.3975,4.2346
254.076,968.5292,1383.2345,4.2346
254.076,975.4894,5776.1118,4.2346
254.076,976.4919,3279.3477,4.2346
254.076,977.4935,1015.8519,4.2346
254.076,1024.5454,9002.5557,4.2346
254.076,1025.5494,5708.4917,4.2346
254.076,1026.5519,1454.6687,4.2346
254.076,1032.5479,4055.9773,4.2346
254.076,1033.5498,2334.4512,4.2346
254.076,1075.4899,107062.875,4.2346
254.076,1076.4932,60507.2969,4.2346
254.076,1077.4929,24012.457,4.2346
254.076,1078.4957,6819.0298,4.2346
254.076,1079.4978,1241.1472,4.2346
254.076,1095.5841,26016.0234,4.2346
254.076,1096.587,16585.2305,4.2346
254.076,1097.4682,1919.1006,4.2346
254.076,1097.5894,6175.6675,4.2346
254.076,1098.4732,1109.4711,4.2346
254.076,1098.5893,1289.08,4.2346
254.076,1103.5846,16353.167,4.2346
254.076,1104.5859,8460.3066,4.2346
254.076,1105.5873,3299.521,4.2346
254.076,1117.566,4666.0508,4.2346
254.076,1118.5662,1621.667,4.2346
254.076,1119.5712,1138.735,4.2346
254.076,1223.6429,39916.4258,4.2346
254.076,1224.6472,29497.6289,4.2346
254.076,1225.6474,10522.3232,4.2346
254.076,1226.6503,2339.5825,4.2346
254.076,1245.6239,5151.7134,4.2346
254.076,1246.6281,4455.7695,4.2346
254.076,1247.6314,1471.3544,4.2346
254.076,1294.6813,82600.2031,4.2346
254.076,1295.6839,62006.75,4.2346
254.076,1296.6853,22534.2793,4.2346
254.076,1297.6866,5885.5137,4.2346
254.076,1298.6839,1307.0452,4.2346
254.076,1316.6622,20308.002,4.2346
254.076,1317.6643,13991.9277,4.2346
254.076,1318.6672,6632.2637,4.2346
254.076,1319.6692,2107.0005,4.2346
254.076,1332.6276,1377.127,4.2346
254.076,1333.6304,1181.3721,4.2346
254.076,1338.6392,1801.5319,4.2346
254.076,1338.7028,1061.3776,4.2346
254.076,1339.6462,1093.9594,4.2346
254.076,1365.7182,169583.0312,4.2346
254.076,1366.7216,131756.2656,4.2346
254.076,1367.7242,55199.6055,4.2346
254.076,1368.7264,14381.2256,4.2346
254.076,1369.7258,3478.012,4.2346
254.076,1387.7009,97682.9531,4.2346
254.076,1388.7033,75970.2578,4.2346
254.076,1389.7049,30364.7109,4.2346
254.076,1390.7064,9548.3496,4.2346
254.076,1391.7092,1793.6082,4.2346
254.201,308.405,1117.0487,4.23668333333333
254.201,318.1396,1757.3073,4.23668333333333
254.201,318.4745,1055.3276,4.23668333333333
254.201,318.6484,3810.584,4.23668333333333
254.201,318.8974,3879.0708,4.23668333333333
254.201,319.1474,2443.4131,4.23668333333333
254.201,322.0481,18732.7168,4.23668333333333
254.201,323.0523,1227.3916,4.23668333333333
254.201,324.145,3204.2,4.23668333333333
254.201,324.4781,2115.6328,4.23668333333333
254.201,329.9179,1252.0208,4.23668333333333
254.201,333.9129,2909.7263,4.23668333333333
254.201,334.1635,3184.7075,4.23668333333333
254.201,334.4152,1136.6102,4.23668333333333
254.201,346.9175,172327.6875,4.23668333333333
254.201,347.1679,134006.6406,4.23668333333333
254.201,347.4197,47965.7969,4.23668333333333
254.201,347.6695,21571.248,4.23668333333333
254.201,347.7603,1360.4366,4.23668333333333
254.201,347.92,6573.9761,4.23668333333333
254.201,348.1733,4460.3706,4.23668333333333
254.201,348.4251,1598.5934,4.23668333333333
254.201,351.6728,7483.0811,4.23668333333333
254.201,351.923,8148.9307,4.23668333333333
254.201,352.1742,2401.0322,4.23668333333333
254.201,352.4252,1161.828,4.23668333333333
254.201,353.4242,1164.4351,4.23668333333333
254.201,355.6738,1090.7052,4.23668333333333
254.201,358.8709,11920.9609,4.23668333333333
254.201,359.2054,8029.2178,4.23668333333333
254.201,359.5392,2931.4326,4.23668333333333
254.201,361.838,6413.0674,4.23668333333333
254.201,362.1717,4284.0747,4.23668333333333
254.201,362.5068,1649.4821,4.23668333333333
254.201,366.7203,1182.9946,4.23668333333333
254.201,371.8175,4628.2085,4.23668333333333
254.201,372.1511,3885.9551,4.23668333333333
254.201,373.2813,1412.354,4.23668333333333
254.201,376.7172,1574.6188,4.23668333333333
254.201,385.228,2353.7725,4.23668333333333
254.201,385.7278,1551.9171,4.23668333333333
254.201,389.1806,1770.1038,4.23668333333333
254.201,391.2333,12696.3379,4.23668333333333
254.201,392.2366,2930.8464,4.23668333333333
254.201,394.2321,170869.375,4.23668333333333
254.201,394.7343,70399.9062,4.23668333333333
254.201,395.2345,17659.9512,4.23668333333333
254.201,395.7365,3528.9548,4.23668333333333
254.201,399.1962,1338.2832,4.23668333333333
254.201,400.7464,1840.3047,4.23668333333333
254.201,403.1961,1420.2963,4.23668333333333
254.201,405.2323,2775.356,4.23668333333333
254.201,405.5195,3237.3171,4.23668333333333
254.201,405.8539,2603.4014,4.23668333333333
254.201,408.5533,3355.7644,4.23668333333333
254.201,408.8864,1268.8027,4.23668333333333
254.201,415.8783,1094.4187,4.23668333333333
254.201,416.2595,1493.6332,4.23668333333333
254.201,421.2,4486.7539,4.23668333333333
254.201,421.5376,2096.7856,4.23668333333333
254.201,421.8689,1327.4683,4.23668333333333
254.201,424.5255,23490.3418,4.23668333333333
254.201,424.859,14055.9639,4.23668333333333
254.201,425.1947,4748.8745,4.23668333333333
254.201,425.528,2022.8633,4.23668333333333
254.201,432.2321,33689.582,4.23668333333333
254.201,432.3391,1583.2012,4.23668333333333
254.201,432.5661,27415.0801,4.23668333333333
254.201,432.9004,12719.9951,4.23668333333333
254.201,433.2427,5834.2139,4.23668333333333
254.201,438.715,4404.1587,4.23668333333333
254.201,439.2183,1973.5823,4.23668333333333
254.201,439.8914,1353.2155,4.23668333333333
254.201,440.2201,2416.1826,4.23668333333333
254.201,444.8814,9406.3496,4.23668333333333
254.201,445.2154,6362.9424,4.23668333333333
254.201,445.5497,2347.0742,4.23668333333333
254.201,448.2516,2939.7607,4.23668333333333
254.201,448.5035,3910.8438,4.23668333333333
254.201,448.7506,2561.2563,4.23668333333333
254.201,449.2505,1139.0375,4.23668333333333
254.201,449.9048,1545.4773,4.23668333333333
254.201,450.2037,1402.0845,4.23668333333333
254.201,453.3439,41847.7344,4.23668333333333
254.201,454.3477,11626.8613,4.23668333333333
254.201,455.3491,2666.46,4.23668333333333
254.201,455.9113,118367.4141,4.23668333333333
254.201,456.2467,75721.8672,4.23668333333333
254.201,456.5795,37396.0742,4.23668333333333
254.201,456.9146,10362.3213,4.23668333333333
254.201,457.248,4143.2563,4.23668333333333
254.201,457.7388,1697.1757,4.23668333333333
254.201,457.989,2378.3347,4.23668333333333
254.201,458.2397,1644.2604,4.23668333333333
254.201,462.2207,48346.5117,4.23668333333333
254.201,462.5551,40134.1523,4.23668333333333
254.201,462.8886,16631.7324,4.23668333333333
254.201,463.2275,7816.6152,4.23668333333333
254.201,463.5644,2387.8777,4.23668333333333
254.201,463.8993,4295.7012,4.23668333333333
254.201,464.2319,3174.3193,4.23668333333333
254.201,467.7504,1996.4229,4.23668333333333
254.201,468.2499,1482.6669,4.23668333333333
254.201,468.5597,15763.0117,4.23668333333333
254.201,468.8949,12331.2197,4.23668333333333
254.201,469.2291,5325.1221,4.23668333333333
254.201,469.5625,2483.6321,4.23668333333333
254.201,470.2376,2077.8643,4.23668333333333
254.201,470.8963,1106.7823,4.23668333333333
254.201,472.2162,1604.6079,4.23668333333333
254.201,472.2825,2221.8684,4.23668333333333
254.201,473.8854,2086.1667,4.23668333333333
254.201,474.2281,1549.4752,4.23668333333333
254.201,475.2074,1637.3048,4.23668333333333
254.201,475.3258,103521.5469,4.23668333333333
254.201,476.3289,29095.3262,4.23668333333333
254.201,476.5473,1049.9772,4.23668333333333
254.201,477.2161,1247.962,4.23668333333333
254.201,477.3307,5893.354,4.23668333333333
254.201,478.2737,3576.2266,4.23668333333333
254.201,478.329,1228.17,4.23668333333333
254.201,478.6077,1679.1747,4.23668333333333
254.201,478.9407,1270.0046,4.23668333333333
254.201,481.2563,6087.0874,4.23668333333333
254.201,481.7551,2768.7966,4.23668333333333
254.201,482.2563,1607.1602,4.23668333333333
254.201,485.7095,2024.5875,4.23668333333333
254.201,486.2223,1172.4948,4.23668333333333
254.201,488.2504,1411.2656,4.23668333333333
254.201,489.592,3539.2681,4.23668333333333
254.201,489.9282,1629.2485,4.23668333333333
254.201,490.2627,1317.8698,4.23668333333333
254.201,490.302,16635.4805,4.23668333333333
254.201,491.3025,6246.8262,4.23668333333333
254.201,492.3048,1546.0096,4.23668333333333
254.201,502.3234,7837.0435,4.23668333333333
254.201,503.3246,2144.6489,4.23668333333333
254.201,505.787,1714.5503,4.23668333333333
254.201,512.7774,3254.6089,4.23668333333333
254.201,513.2749,4722.1484,4.23668333333333
254.201,513.6062,2142.8135,4.23668333333333
254.201,529.7349,1748.142,4.23668333333333
254.201,532.9608,1149.9692,4.23668333333333
254.201,537.8039,5127.1777,4.23668333333333
254.201,538.249,67809.5938,4.23668333333333
254.201,538.3688,3333.8398,4.23668333333333
254.201,538.7499,42530.0742,4.23668333333333
254.201,539.2498,17641.1816,4.23668333333333
254.201,539.749,4765.9741,4.23668333333333
254.201,540.2504,1691.6741,4.23668333333333
254.201,542.252,5682.0112,4.23668333333333
254.201,542.7537,2655.2815,4.23668333333333
254.201,543.2533,3462.2979,4.23668333333333
254.201,548.2961,66313.1172,4.23668333333333
254.201,548.7974,42464.1289,4.23668333333333
254.201,548.915,1861.2129,4.23668333333333
254.201,549.2422,1609.8285,4.23668333333333
254.201,549.2982,18092.6152,4.23668333333333
254.201,549.8004,3661.0806,4.23668333333333
254.201,550.226,1014.0208,4.23668333333333
254.201,552.2959,1713.4312,4.23668333333333
254.201,552.7959,1215.1272,4.23668333333333
254.201,553.7911,1421.0161,4.23668333333333
254.201,554.2906,1047.9216,4.23668333333333
254.201,557.2218,4339.3462,4.23668333333333
254.201,557.2631,2825.5625,4.23668333333333
254.201,557.7223,3311.3301,4.23668333333333
254.201,562.2905,6830.3384,4.23668333333333
254.201,563.2932,1403.9346,4.23668333333333
254.201,564.2907,1061.4701,4.23668333333333
254.201,567.267,1166.2515,4.23668333333333
254.201,567.3235,1803.6359,4.23668333333333
254.201,588.3367,11856.0732,4.23668333333333
254.201,588.8394,6672.3965,4.23668333333333
254.201,589.3701,11936.4111,4.23668333333333
254.201,590.3736,4181.0181,4.23668333333333
254.201,591.3768,1052.4523,4.23668333333333
254.201,591.8159,1138.1193,4.23668333333333
254.201,592.3307,3240.9634,4.23668333333333
254.201,593.3365,1471.9076,4.23668333333333
254.201,597.3331,74485.6719,4.23668333333333
254.201,597.6686,66366.9609,4.23668333333333
254.201,597.7944,3504.0056,4.23668333333333
254.201,598.002,39701.7148,4.23668333333333
254.201,598.1284,1771.078,4.23668333333333
254.201,598.3364,17549.2812,4.23668333333333
254.201,598.6712,5106.9248,4.23668333333333
254.201,603.3201,5281.9526,4.23668333333333
254.201,603.8188,3211.5386,4.23668333333333
254.201,604.3197,2268.2864,4.23668333333333
254.201,604.6595,3035.7546,4.23668333333333
254.201,604.8208,1161.6008,4.23668333333333
254.201,604.9925,3487.1841,4.23668333333333
254.201,605.3288,2044.2606,4.23668333333333
254.201,609.9902,1072.818,4.23668333333333
254.201,610.3167,1205.1543,4.23668333333333
254.201,612.3255,323659.5,4.23668333333333
254.201,612.8269,218196.1094,4.23668333333333
254.201,613.3288,88598.4844,4.23668333333333
254.201,613.83,24931.2285,4.23668333333333
254.201,613.9355,1409.864,4.23668333333333
254.201,614.2884,5630.9839,4.23668333333333
254.201,614.329,6141.0103,4.23668333333333
254.201,614.8361,1331.9005,4.23668333333333
254.201,615.2935,2088.8489,4.23668333333333
254.201,615.4074,4413.04,4.23668333333333
254.201,616.4093,1379.4565,4.23668333333333
254.201,617.3423,2145.3364,4.23668333333333
254.201,617.8438,1604.3921,4.23668333333333
254.201,622.3467,3073.4683,4.23668333333333
254.201,622.8474,2332.5254,4.23668333333333
254.201,623.3183,5403.606,4.23668333333333
254.201,623.8186,3137.855,4.23668333333333
254.201,624.315,2249.0635,4.23668333333333
254.201,631.2997,1780.5957,4.23668333333333
254.201,634.3356,2704.8401,4.23668333333333
254.201,634.8383,2259.4802,4.23668333333333
254.201,636.2825,3022.4822,4.23668333333333
254.201,636.7841,1610.5244,4.23668333333333
254.201,637.8215,2057.4082,4.23668333333333
254.201,638.3246,1286.5372,4.23668333333333
254.201,638.8332,1429.793,4.23668333333333
254.201,639.3306,2319.197,4.23668333333333
254.201,639.8282,1029.8136,4.23668333333333
254.201,641.3486,1259.4722,4.23668333333333
254.201,647.8448,576123.3125,4.23668333333333
254.201,648.3462,435116.0938,4.23668333333333
254.201,648.8471,174596.9219,4.23668333333333
254.201,649.3496,48718.1172,4.23668333333333
254.201,649.8497,12323.6367,4.23668333333333
254.201,650.3497,2031.5057,4.23668333333333
254.201,652.3665,1576.6182,4.23668333333333
254.201,658.8343,13007.7725,4.23668333333333
254.201,659.3352,7833.2178,4.23668333333333
254.201,659.8332,4622.4126,4.23668333333333
254.201,660.3352,1649.4332,4.23668333333333
254.201,666.361,4691.665,4.23668333333333
254.201,666.8174,5115.3184,4.23668333333333
254.201,666.8598,3939.9031,4.23668333333333
254.201,667.3176,4181.7666,4.23668333333333
254.201,667.3633,2374.4604,4.23668333333333
254.201,667.8257,1757.0745,4.23668333333333
254.201,669.3884,1111.1233,4.23668333333333
254.201,669.8561,7981.9336,4.23668333333333
254.201,670.3569,6389.8306,4.23668333333333
254.201,670.8585,2003.0304,4.23668333333333
254.201,671.3451,9253.3955,4.23668333333333
254.201,671.8433,5631.5483,4.23668333333333
254.201,672.3466,3090.7524,4.23668333333333
254.201,672.426,3695.4661,4.23668333333333
254.201,674.8506,2077.7825,4.23668333333333
254.201,675.3607,1183.582,4.23668333333333
254.201,683.3637,690355.3125,4.23668333333333
254.201,683.8647,557164.875,4.23668333333333
254.201,684.3655,248236.6406,4.23668333333333
254.201,684.8671,74594.7266,4.23668333333333
254.201,685.3671,18440.3613,4.23668333333333
254.201,685.4824,1267.749,4.23668333333333
254.201,685.8685,3887.4016,4.23668333333333
254.201,686.3999,2468.4011,4.23668333333333
254.201,692.826,18401.1035,4.23668333333333
254.201,693.327,14100.6367,4.23668333333333
254.201,693.8289,6627.6968,4.23668333333333
254.201,694.3531,27918.7539,4.23668333333333
254.201,694.8544,19217.2852,4.23668333333333
254.201,695.3553,10028.8506,4.23668333333333
254.201,695.8562,3186.8066,4.23668333333333
254.201,696.3531,1522.8162,4.23668333333333
254.201,698.3669,6723.5493,4.23668333333333
254.201,698.868,5912.7749,4.23668333333333
254.201,699.3692,3017.781,4.23668333333333
254.201,701.3803,1137.675,4.23668333333333
254.201,702.3372,7193.3423,4.23668333333333
254.201,702.8375,6424.9707,4.23668333333333
254.201,703.3389,2311.3474,4.23668333333333
254.201,705.344,7369.1641,4.23668333333333
254.201,705.8457,5646.1992,4.23668333333333
254.201,706.3358,4108.1528,4.23668333333333
254.201,707.3366,1172.6818,4.23668333333333
254.201,710.319,1250.7834,4.23668333333333
254.201,713.3295,1791.7979,4.23668333333333
254.201,713.8298,1028.5344,4.23668333333333
254.201,715.3428,1676.4071,4.23668333333333
254.201,716.3349,2978.1023,4.23668333333333
254.201,716.8386,1568.1902,4.23668333333333
254.201,717.3384,1616.6403,4.23668333333333
254.201,720.3919,3790.3787,4.23668333333333
254.201,724.3816,5055.8008,4.23668333333333
254.201,724.8824,4166.729,4.23668333333333
254.201,725.3839,1573.918,4.23668333333333
254.201,732.3795,7488.9126,4.23668333333333
254.201,732.8744,10678.6465,4.23668333333333
254.201,733.3758,6583.8794,4.23668333333333
254.201,733.8861,31856.0117,4.23668333333333
254.201,734.3882,23307.8066,4.23668333333333
254.201,734.8899,11775.4561,4.23668333333333
254.201,735.3894,2911.1125,4.23668333333333
254.201,735.897,1007.8492,4.23668333333333
254.201,740.4308,1570.3098,4.23668333333333
254.201,744.8752,1696.5396,4.23668333333333
254.201,752.4336,2509.2539,4.23668333333333
254.201,753.4336,1298.0482,4.23668333333333
254.201,769.4042,8821.5684,4.23668333333333
254.201,769.9061,8451.0996,4.23668333333333
254.201,770.4075,3996.6201,4.23668333333333
254.201,777.3522,5723.0649,4.23668333333333
254.201,778.0027,1018.2667,4.23668333333333
254.201,778.3547,2944.4541,4.23668333333333
254.201,780.4247,2927.0356,4.23668333333333
254.201,781.4233,1077.8514,4.23668333333333
254.201,782.3386,2281.5342,4.23668333333333
254.201,783.3407,1093.8021,4.23668333333333
254.201,784.4099,1745.9504,4.23668333333333
254.201,784.9103,1535.7087,4.23668333333333
254.201,787.4565,46694.6914,4.23668333333333
254.201,788.4582,16345.3711,4.23668333333333
254.201,789.4608,4280.8486,4.23668333333333
254.201,808.0021,1350.7814,4.23668333333333
254.201,809.4539,6159.312,4.23668333333333
254.201,810.4592,2538.7361,4.23668333333333
254.201,811.466,2939.4202,4.23668333333333
254.201,812.3955,2768.2861,4.23668333333333
254.201,812.4734,1391.7318,4.23668333333333
254.201,813.3975,1121.5612,4.23668333333333
254.201,822.4382,1331.6675,4.23668333333333
254.201,829.9827,1343.0673,4.23668333333333
254.201,833.4413,1564.6316,4.23668333333333
254.201,846.3816,4779.1816,4.23668333333333
254.201,847.3844,2619.2646,4.23668333333333
254.201,848.3826,1212.0868,4.23668333333333
254.201,851.4608,1331.7456,4.23668333333333
254.201,863.3376,1147.2125,4.23668333333333
254.201,876.4234,2038.8036,4.23668333333333
254.201,895.4942,23228.4316,4.23668333333333
254.201,895.9966,21125.9551,4.23668333333333
254.201,896.4947,16591.5645,4.23668333333333
254.201,896.9988,4200.666,4.23668333333333
254.201,897.4916,4879.4341,4.23668333333333
254.201,898.492,1349.496,4.23668333333333
254.201,904.4525,2236.8657,4.23668333333333
254.201,905.4539,1290.9062,4.23668333333333
254.201,906.4854,2255.6135,4.23668333333333
254.201,906.9874,1787.7111,4.23668333333333
254.201,907.4849,1406.9255,4.23668333333333
254.201,917.4785,2072.8599,4.23668333333333
254.201,922.0098,20833.6367,4.23668333333333
254.201,923.0119,4392.8438,4.23668333333333
254.201,943.9898,1184.5051,4.23668333333333
254.201,961.5089,2886.7576,4.23668333333333
254.201,962.5057,1426.4846,4.23668333333333
254.201,967.5232,1764.8118,4.23668333333333
254.201,968.527,1238.4258,4.23668333333333
254.201,975.4883,5540.8066,4.23668333333333
254.201,976.4924,2891.5303,4.23668333333333
254.201,1024.5458,7966.7388,4.23668333333333
254.201,1025.5496,4336.1147,4.23668333333333
254.201,1026.5456,1428.4136,4.23668333333333
254.201,1032.5477,3844.8071,4.23668333333333
254.201,1033.5483,2148.8813,4.23668333333333
254.201,1075.4892,96136.3984,4.23668333333333
254.201,1076.492,56018.6641,4.23668333333333
254.201,1077.4929,20123.9492,4.23668333333333
254.201,1078.4937,5341.4126,4.23668333333333
254.201,1079.4933,1119.9187,4.23668333333333
254.201,1095.5831,23169.8711,4.23668333333333
254.201,1096.5857,13371.2148,4.23668333333333
254.201,1097.4684,2412.1946,4.23668333333333
254.201,1097.5884,5044.6221,4.23668333333333
254.201,1098.4736,1338.7811,4.23668333333333
254.201,1098.5959,1283.6,4.23668333333333
254.201,1103.5848,14229.7305,4.23668333333333
254.201,1104.5855,7761.0371,4.23668333333333
254.201,1105.5883,3470.9688,4.23668333333333
254.201,1117.5641,3106.3469,4.23668333333333
254.201,1118.568,2278.7532,4.23668333333333
254.201,1223.6428,35577.3945,4.23668333333333
254.201,1224.6447,24416.7676,4.23668333333333
254.201,1225.646,8366.0479,4.23668333333333
254.201,1226.6498,2075.4253,4.23668333333333
254.201,1245.6239,5906.2793,4.23668333333333
254.201,1246.6247,4033.459,4.23668333333333
254.201,1247.6267,1117.641,4.23668333333333
254.201,1294.6813,71429.9375,4.23668333333333
254.201,1295.6824,53533.3828,4.23668333333333
254.201,1296.6837,22329.6523,4.23668333333333
254.201,1297.6869,6163.0449,4.23668333333333
254.201,1298.6893,1139.2024,4.23668333333333
254.201,1316.6615,17392.4922,4.23668333333333
254.201,1317.664,13316.752,4.23668333333333
254.201,1318.6649,5536.9219,4.23668333333333
254.201,1319.6664,1624.8708,4.23668333333333
254.201,1332.631,1214.9587,4.23668333333333
254.201,1338.6534,1692.8983,4.23668333333333
254.201,1339.6526,1674.4307,4.23668333333333
254.201,1365.7176,162457.7031,4.23668333333333
254.201,1366.7215,120506.0391,4.23668333333333
254.201,1367.724,49400.7891,4.23668333333333
254.201,1368.7257,16023.9893,4.23668333333333
254.201,1369.7263,3212.5605,4.23668333333333
254.201,1384.6426,1156.3677,4.23668333333333
254.201,1387.6999,94622.1719,4.23668333333333
254.201,1388.7039,76853.1641,4.23668333333333
254.201,1389.7046,30965.1191,4.23668333333333
254.201,1390.7052,7800.6997,4.23668333333333
254.201,1391.7102,2912.147,4.23668333333333
254.327,306.6449,1061.3979,4.23878333333333
254.327,308.1531,1217.4736,4.23878333333333
254.327,318.1408,1774.0552,4.23878333333333
254.327,318.6476,6577.4995,4.23878333333333
254.327,318.896,4051.4722,4.23878333333333
254.327,319.1473,2689.6865,4.23878333333333
254.327,322.0481,16423.8496,4.23878333333333
254.327,323.0508,1206.0261,4.23878333333333
254.327,324.1458,2584.5713,4.23878333333333
254.327,324.4764,1411.7506,4.23878333333333
254.327,333.9133,3788.5854,4.23878333333333
254.327,334.1633,2524.1704,4.23878333333333
254.327,334.415,2105.2427,4.23878333333333
254.327,336.7162,1171.9956,4.23878333333333
254.327,346.9181,172450.8281,4.23878333333333
254.327,347.1682,136146.125,4.23878333333333
254.327,347.4196,52542.6914,4.23878333333333
254.327,347.6702,21684.3047,4.23878333333333
254.327,347.7419,1492.3374,4.23878333333333
254.327,347.9203,6222.981,4.23878333333333
254.327,348.1738,2307.2773,4.23878333333333
254.327,348.4278,1285.6981,4.23878333333333
254.327,351.6726,8433.0039,4.23878333333333
254.327,351.923,5385.1206,4.23878333333333
254.327,352.1771,3239.9883,4.23878333333333
254.327,352.4245,1417.1577,4.23878333333333
254.327,358.8722,12668.0576,4.23878333333333
254.327,359.2068,7161.7275,4.23878333333333
254.327,359.5413,3306.1914,4.23878333333333
254.327,361.8392,7719.6089,4.23878333333333
254.327,362.1743,4541.9658,4.23878333333333
254.327,362.5087,2458.0103,4.23878333333333
254.327,366.7217,1473.8016,4.23878333333333
254.327,371.8178,3614.1973,4.23878333333333
254.327,372.1526,4392.1758,4.23878333333333
254.327,373.2823,2013.2433,4.23878333333333
254.327,376.7168,1569.965,4.23878333333333
